date,country,values
2006-12-31 00:00:00,V3,95.4455931291
2007-03-31 00:00:00,CZ,93.9408172851
2007-03-31 00:00:00,HU,97.9719800137
2007-03-31 00:00:00,PL,99.1669972233
2007-03-31 00:00:00,SK,89.0789239266
2007-03-31 00:00:00,V3,95.2252516502
2007-06-30 00:00:00,CZ,94.5537065053
2007-06-30 00:00:00,HU,95.3016296579
2007-06-30 00:00:00,PL,96.4041260966
2007-06-30 00:00:00,SK,87.9352796342
2007-06-30 00:00:00,V3,94.0444549598
2007-09-30 00:00:00,CZ,93.2227090519
2007-09-30 00:00:00,HU,96.015362458
2007-09-30 00:00:00,PL,95.1293759513
2007-09-30 00:00:00,SK,87.8040214242
2007-09-30 00:00:00,V3,92.992104591
2007-12-31 00:00:00,CZ,89.1424496345
2007-12-31 00:00:00,HU,95.9324635457
2007-12-31 00:00:00,PL,90.1957247226
2007-12-31 00:00:00,SK,87.5043752188
2007-12-31 00:00:00,V3,89.254497284
2008-03-31 00:00:00,CZ,84.595211911
2008-03-31 00:00:00,HU,98.0776775206
2008-03-31 00:00:00,PL,86.5650969529
2008-03-31 00:00:00,SK,86.1920358559
2008-03-31 00:00:00,V3,85.7154697987
2008-06-30 00:00:00,CZ,82.6446280992
2008-06-30 00:00:00,HU,94.2418245217
2008-06-30 00:00:00,PL,81.7594636579
2008-06-30 00:00:00,SK,81.9000819001
2008-06-30 00:00:00,V3,82.1354420228
2008-09-30 00:00:00,CZ,81.017580815
2008-09-30 00:00:00,HU,90.5223137503
2008-09-30 00:00:00,PL,79.6178343949
2008-09-30 00:00:00,SK,79.2267469498
2008-09-30 00:00:00,V3,80.0881258711
2008-12-31 00:00:00,CZ,84.4238075137
2008-12-31 00:00:00,HU,100.010001
2008-12-31 00:00:00,PL,90.2527075812
2008-12-31 00:00:00,SK,77.3275595422
2008-12-31 00:00:00,V3,85.3901309689
2009-03-31 00:00:00,CZ,90.637179371
2009-03-31 00:00:00,HU,109.481059777
2009-03-31 00:00:00,PL,107.14668381
2009-03-31 00:00:00,SK,74.1454734188
2009-03-31 00:00:00,V3,94.7321582877
2009-06-30 00:00:00,CZ,88.4955752212
2009-06-30 00:00:00,HU,107.388316151
2009-06-30 00:00:00,PL,107.619457598
2009-06-30 00:00:00,SK,74.4379931517
2009-06-30 00:00:00,V3,94.0106355999
2009-09-30 00:00:00,CZ,85.645769099
2009-09-30 00:00:00,HU,102.70103728
2009-09-30 00:00:00,PL,102.13461342
2009-09-30 00:00:00,SK,75.0750750751
2009-09-30 00:00:00,V3,90.7601013847
