date,country,values
2002-06-30 00:00:00,PL,5654.5
2002-09-30 00:00:00,EU15,24791.5
2002-09-30 00:00:00,V3,5759.1
2002-09-30 00:00:00,HU,6973.6
2002-09-30 00:00:00,CZ,8345.8
2002-09-30 00:00:00,SK,4785.8
2002-09-30 00:00:00,PL,5205.9
2002-12-31 00:00:00,EU15,24952.5
2002-12-31 00:00:00,V3,5894.8
2002-12-31 00:00:00,HU,7305.9
2002-12-31 00:00:00,CZ,8302.3
2002-12-31 00:00:00,SK,5126.0
2002-12-31 00:00:00,PL,5360.4
2003-03-31 00:00:00,EU15,24841.3
2003-03-31 00:00:00,V3,5731.8
2003-03-31 00:00:00,HU,7258.8
2003-03-31 00:00:00,CZ,8153.0
2003-03-31 00:00:00,SK,5218.8
2003-03-31 00:00:00,PL,5157.7
2003-06-30 00:00:00,EU15,24765.7
2003-06-30 00:00:00,V3,5717.1
2003-06-30 00:00:00,HU,7241.8
2003-06-30 00:00:00,CZ,8347.1
2003-06-30 00:00:00,SK,5470.3
2003-06-30 00:00:00,PL,5049.6
2003-09-30 00:00:00,EU15,25067.3
2003-09-30 00:00:00,V3,5665.7
2003-09-30 00:00:00,HU,7231.2
2003-09-30 00:00:00,CZ,8203.1
2003-09-30 00:00:00,SK,5496.7
2003-09-30 00:00:00,PL,5011.6
2003-12-31 00:00:00,EU15,25330.6
2003-12-31 00:00:00,V3,5620.9
2003-12-31 00:00:00,HU,7591.8
2003-12-31 00:00:00,CZ,8392.8
2003-12-31 00:00:00,SK,5747.2
2003-12-31 00:00:00,PL,4862.1
2004-03-31 00:00:00,EU15,25636.2
2004-03-31 00:00:00,V3,5731.3
2004-03-31 00:00:00,HU,7687.2
2004-03-31 00:00:00,CZ,8482.5
2004-03-31 00:00:00,SK,6065.2
2004-03-31 00:00:00,PL,4948.9
2004-06-30 00:00:00,EU15,25984.1
2004-06-30 00:00:00,V3,5925.5
2004-06-30 00:00:00,HU,8154.1
2004-06-30 00:00:00,CZ,8817.3
2004-06-30 00:00:00,SK,6159.2
2004-06-30 00:00:00,PL,5119.5
2004-09-30 00:00:00,EU15,26128.6
2004-09-30 00:00:00,V3,6283.1
2004-09-30 00:00:00,HU,8265.0
2004-09-30 00:00:00,CZ,9097.0
2004-09-30 00:00:00,SK,6392.7
2004-09-30 00:00:00,PL,5515.2
2004-12-31 00:00:00,EU15,26174.9
2004-12-31 00:00:00,V3,6641.0
2004-12-31 00:00:00,HU,8384.5
2004-12-31 00:00:00,CZ,9550.2
2004-12-31 00:00:00,SK,6652.0
2004-12-31 00:00:00,PL,5860.9
2005-03-31 00:00:00,EU15,26333.6
2005-03-31 00:00:00,V3,7043.4
2005-03-31 00:00:00,HU,8564.0
2005-03-31 00:00:00,CZ,9953.9
2005-03-31 00:00:00,SK,6950.7
2005-03-31 00:00:00,PL,6277.0
2005-06-30 00:00:00,EU15,26715.7
2005-06-30 00:00:00,V3,6991.4
2005-06-30 00:00:00,HU,8651.1
2005-06-30 00:00:00,CZ,10020.0
2005-06-30 00:00:00,SK,7007.9
2005-06-30 00:00:00,PL,6177.3
2005-09-30 00:00:00,EU15,26898.5
2005-09-30 00:00:00,V3,7255.0
2005-09-30 00:00:00,HU,8999.5
2005-09-30 00:00:00,CZ,10279.9
2005-09-30 00:00:00,SK,7205.4
2005-09-30 00:00:00,PL,6450.4
2005-12-31 00:00:00,EU15,27252.9
2005-12-31 00:00:00,V3,7533.8
2005-12-31 00:00:00,HU,9023.2
2005-12-31 00:00:00,CZ,10612.8
2005-12-31 00:00:00,SK,7418.0
2005-12-31 00:00:00,PL,6723.2
2006-03-31 00:00:00,EU15,27541.0
2006-03-31 00:00:00,V3,7832.2
2006-03-31 00:00:00,HU,8886.0
2006-03-31 00:00:00,CZ,11053.7
2006-03-31 00:00:00,SK,7777.8
2006-03-31 00:00:00,PL,6974.1
2006-06-30 00:00:00,EU15,27911.1
2006-06-30 00:00:00,V3,7904.3
2006-06-30 00:00:00,HU,8815.1
2006-06-30 00:00:00,CZ,11361.9
2006-06-30 00:00:00,SK,8073.7
2006-06-30 00:00:00,PL,6950.0
2006-09-30 00:00:00,EU15,28225.6
2006-09-30 00:00:00,V3,8092.2
2006-09-30 00:00:00,HU,8780.1
2006-09-30 00:00:00,CZ,11701.6
2006-09-30 00:00:00,SK,8233.8
2006-09-30 00:00:00,PL,7099.8
2006-12-31 00:00:00,EU15,28674.8
2006-12-31 00:00:00,V3,8511.5
2006-12-31 00:00:00,HU,9304.4
2006-12-31 00:00:00,CZ,12024.9
2006-12-31 00:00:00,SK,8968.5
2006-12-31 00:00:00,PL,7499.3
2007-03-31 00:00:00,EU15,29090.8
2007-03-31 00:00:00,V3,8756.9
2007-03-31 00:00:00,HU,9792.6
2007-03-31 00:00:00,CZ,12479.1
2007-03-31 00:00:00,SK,9569.2
2007-03-31 00:00:00,PL,7636.8
2007-06-30 00:00:00,EU15,29302.3
2007-06-30 00:00:00,V3,9039.1
2007-06-30 00:00:00,HU,9936.2
2007-06-30 00:00:00,CZ,12369.9
2007-06-30 00:00:00,SK,9976.9
2007-06-30 00:00:00,PL,8005.4
2007-09-30 00:00:00,EU15,29596.6
2007-09-30 00:00:00,V3,9343.5
2007-09-30 00:00:00,HU,9989.0
2007-09-30 00:00:00,CZ,12838.2
2007-09-30 00:00:00,SK,10354.2
2007-09-30 00:00:00,PL,8253.2
2007-12-31 00:00:00,EU15,29620.9
2007-12-31 00:00:00,V3,9878.4
2007-12-31 00:00:00,HU,10061.3
2007-12-31 00:00:00,CZ,13495.3
2007-12-31 00:00:00,SK,10742.2
2007-12-31 00:00:00,PL,8773.3
2008-03-31 00:00:00,EU15,29526.9
2008-03-31 00:00:00,V3,10365.6
2008-03-31 00:00:00,HU,10279.8
2008-03-31 00:00:00,CZ,14330.1
2008-03-31 00:00:00,SK,11180.6
2008-03-31 00:00:00,PL,9169.0
2008-06-30 00:00:00,EU15,29293.7
2008-06-30 00:00:00,V3,10980.5
2008-06-30 00:00:00,HU,10749.5
2008-06-30 00:00:00,CZ,14889.3
2008-06-30 00:00:00,SK,11895.6
2008-06-30 00:00:00,PL,9782.2
2008-09-30 00:00:00,EU15,29107.6
2008-09-30 00:00:00,V3,11435.7
2008-09-30 00:00:00,HU,11088.2
2008-09-30 00:00:00,CZ,15509.4
2008-09-30 00:00:00,SK,12363.3
2008-09-30 00:00:00,PL,10188.5
2008-12-31 00:00:00,EU15,28409.2
2008-12-31 00:00:00,V3,10380.7
2008-12-31 00:00:00,HU,9985.5
2008-12-31 00:00:00,CZ,14406.8
2008-12-31 00:00:00,SK,12255.8
2008-12-31 00:00:00,PL,9010.2
2009-03-31 00:00:00,EU15,27267.8
2009-03-31 00:00:00,V3,9133.1
2009-03-31 00:00:00,HU,8737.0
2009-03-31 00:00:00,CZ,13193.3
2009-03-31 00:00:00,SK,11437.3
2009-03-31 00:00:00,PL,7690.9
2009-06-30 00:00:00,EU15,27336.9
2009-06-30 00:00:00,V3,9261.1
2009-06-30 00:00:00,HU,8942.5
2009-06-30 00:00:00,CZ,13355.2
2009-06-30 00:00:00,SK,11489.2
2009-06-30 00:00:00,PL,7819.4
2009-09-30 00:00:00,EU15,27544.9
2009-09-30 00:00:00,V3,9802.8
2009-09-30 00:00:00,HU,9384.2
2009-09-30 00:00:00,CZ,13864.3
2009-09-30 00:00:00,SK,11630.9
2009-09-30 00:00:00,PL,8426.1
2009-12-31 00:00:00,EU15,27575.9
2009-12-31 00:00:00,V3,9923.7
2009-12-31 00:00:00,HU,9595.7
2009-12-31 00:00:00,CZ,13849.0
2009-12-31 00:00:00,SK,11804.2
2009-12-31 00:00:00,PL,8578.0
2010-03-31 00:00:00,EU15,27911.5
2010-03-31 00:00:00,V3,10184.5
2010-03-31 00:00:00,HU,9739.8
2010-03-31 00:00:00,CZ,13802.1
2010-03-31 00:00:00,SK,11906.4
2010-03-31 00:00:00,PL,8954.5
2010-06-30 00:00:00,EU15,28404.0
2010-06-30 00:00:00,V3,10357.5
2010-06-30 00:00:00,HU,9610.2
2010-06-30 00:00:00,CZ,14112.8
2010-06-30 00:00:00,SK,12050.2
2010-06-30 00:00:00,PL,9093.7
2010-09-30 00:00:00,EU15,28731.3
2010-09-30 00:00:00,V3,10557.2
2010-09-30 00:00:00,HU,9494.7
2010-09-30 00:00:00,CZ,14510.8
2010-09-30 00:00:00,SK,12263.6
2010-09-30 00:00:00,PL,9236.8
2010-12-31 00:00:00,EU15,28756.1
2010-12-31 00:00:00,V3,10747.9
2010-12-31 00:00:00,HU,9805.1
2010-12-31 00:00:00,CZ,14543.4
2010-12-31 00:00:00,SK,12322.6
2010-12-31 00:00:00,PL,9488.5
2011-03-31 00:00:00,EU15,29145.5
2011-03-31 00:00:00,V3,11026.4
2011-03-31 00:00:00,HU,10066.9
2011-03-31 00:00:00,CZ,14819.9
2011-03-31 00:00:00,SK,12546.3
2011-03-31 00:00:00,PL,9780.6
2011-06-30 00:00:00,EU15,29070.9
2011-06-30 00:00:00,V3,11153.5
2011-06-30 00:00:00,HU,10330.0
2011-06-30 00:00:00,CZ,14926.2
2011-06-30 00:00:00,SK,12735.5
2011-06-30 00:00:00,PL,9904.1
2011-09-30 00:00:00,EU15,29215.8
2011-09-30 00:00:00,V3,10952.2
2011-09-30 00:00:00,HU,10159.0
2011-09-30 00:00:00,CZ,14949.6
2011-09-30 00:00:00,SK,12816.2
2011-09-30 00:00:00,PL,9601.7
2011-12-31 00:00:00,EU15,29284.4
2011-12-31 00:00:00,V3,10608.3
2011-12-31 00:00:00,HU,9348.7
2011-12-31 00:00:00,CZ,14521.8
2011-12-31 00:00:00,SK,13011.2
2011-12-31 00:00:00,PL,9204.7
2012-03-31 00:00:00,EU15,29529.7
2012-03-31 00:00:00,V3,10969.2
2012-03-31 00:00:00,HU,9373.9
2012-03-31 00:00:00,CZ,14653.2
2012-03-31 00:00:00,SK,13055.2
2012-03-31 00:00:00,PL,9672.3
2012-06-30 00:00:00,EU15,29599.1
2012-06-30 00:00:00,V3,10971.5
2012-06-30 00:00:00,HU,9593.7
2012-06-30 00:00:00,CZ,14498.4
2012-06-30 00:00:00,SK,13121.7
2012-06-30 00:00:00,PL,9708.1
2012-09-30 00:00:00,EU15,29827.0
2012-09-30 00:00:00,V3,11223.8
2012-09-30 00:00:00,HU,10097.4
2012-09-30 00:00:00,CZ,14543.8
2012-09-30 00:00:00,SK,13212.4
2012-09-30 00:00:00,PL,10039.1
2012-12-31 00:00:00,EU15,29702.9
2012-12-31 00:00:00,V3,11277.6
2012-12-31 00:00:00,HU,10027.3
2012-12-31 00:00:00,CZ,14502.9
2012-12-31 00:00:00,SK,13213.4
2012-12-31 00:00:00,PL,10125.7
2013-03-31 00:00:00,EU15,29564.3
2013-03-31 00:00:00,V3,11217.8
2013-03-31 00:00:00,HU,9849.1
2013-03-31 00:00:00,CZ,14295.4
2013-03-31 00:00:00,SK,13248.3
2013-03-31 00:00:00,PL,10092.7
2013-06-30 00:00:00,EU15,29727.9
2013-06-30 00:00:00,V3,11168.3
2013-06-30 00:00:00,HU,10001.4
2013-06-30 00:00:00,CZ,14185.1
2013-06-30 00:00:00,SK,13314.7
2013-06-30 00:00:00,PL,10043.1
2013-09-30 00:00:00,EU15,29823.1
2013-09-30 00:00:00,V3,11148.6
2013-09-30 00:00:00,HU,9972.1
2013-09-30 00:00:00,CZ,14194.3
2013-09-30 00:00:00,SK,13343.3
2013-09-30 00:00:00,PL,10008.5
2013-12-31 00:00:00,HU,10055.7
2013-12-31 00:00:00,CZ,14167.2
2013-12-31 00:00:00,SK,13398.0
